Date,aportes,volumen_util,porcentaje_util
2024-05-10,394.791,6396.5337,0.36847
2024-05-11,293.322,6449.2758,0.37151
2024-05-12,288.9704,6510.7852,0.37505
2024-05-13,335.0649,6619.1441,0.3813
2024-05-14,261.29,6635.1502,0.38222
2024-05-15,374.1213,6760.9183,0.38946
2024-05-16,337.6637,6840.0189,0.39402
2024-05-17,249.148,6850.4438,0.39462
2024-05-18,244.9522,6859.7126,0.39515
2024-05-19,222.4398,6887.0101,0.39673
2024-05-20,207.4624,6869.5331,0.39572
2024-05-21,217.3969,6869.3307,0.39571
2024-05-22,206.367,6869.2968,0.39571
2024-05-23,202.8148,6877.1333,0.39616
2024-05-24,226.8198,6914.9541,0.39834
2024-05-25,242.5528,6961.5539,0.40102
2024-05-26,198.2487,7013.1629,0.40399
2024-05-27,197.1662,6984.3531,0.40233
2024-05-28,269.6042,7077.2288,0.40768
2024-05-29,447.2103,7324.968,0.42196
2024-05-30,359.8396,7451.723,0.42926
2024-05-31,398.2083,7585.1271,0.43694
2024-06-01,274.5629,7642.3048,0.44024
2024-06-02,218.2147,7666.6325,0.44164
2024-06-03,236.1306,7723.7385,0.44493
2024-06-04,571.6545,7994.1339,0.4605
2024-06-05,336.8071,8111.3666,0.46726
2024-06-06,275.4838,8162.7613,0.47022
2024-06-07,230.6997,8190.1539,0.47179
2024-06-08,243.2273,8229.4417,0.47406
2024-06-09,281.9597,8327.4423,0.4797
2024-06-10,277.3958,8438.93,0.48613
2024-06-11,327.9837,8526.3715,0.49116
2024-06-12,229.8933,8555.2273,0.49283
2024-06-13,223.4602,8560.2377,0.49311
2024-06-14,248.33,8626.404,0.49693
2024-06-15,414.0586,8816.6444,0.50788
2024-06-16,643.4042,9166.2584,0.52802
2024-06-17,364.8063,9250.6779,0.53289
2024-06-18,324.2086,9284.8083,0.53485
2024-06-19,341.39,9343.4859,0.53823
2024-06-20,364.5496,9425.0751,0.54293
2024-06-21,307.9083,9477.7955,0.54597
2024-06-22,263.89,9545.6161,0.54988
2024-06-23,388.4812,9638.4529,0.55522
2024-06-24,300.6171,9650.6005,0.55592
2024-06-25,333.4357,9712.793,0.55951
2024-06-26,471.1289,9862.1959,0.56811
2024-06-27,375.3409,9967.5222,0.57418
2024-06-28,383.5687,10023.4427,0.5774
2024-06-29,333.4004,10038.4929,0.57827
2024-06-30,282.2345,10058.5645,0.57943
2024-07-01,279.2014,10069.2069,0.58004
2024-07-02,291.6257,10099.1372,0.58176
2024-07-03,336.6976,10159.4369,0.58524
2024-07-04,340.4586,10220.9998,0.58878
2024-07-05,455.6976,10350.4263,0.59624
2024-07-06,370.4626,10403.0779,0.59927
2024-07-07,294.9432,10426.3233,0.60061
2024-07-08,255.4865,10392.8085,0.59868
2024-07-09,256.4297,10385.3341,0.59825
2024-07-10,220.5442,10348.0544,0.5961
2024-07-11,197.3512,10316.6812,0.59429
2024-07-12,195.5962,10308.7246,0.59384
2024-07-13,222.6924,10328.5581,0.59498
2024-07-14,201.5507,10346.2417,0.596
2024-07-15,209.9344,10346.5535,0.59601
2024-07-16,190.1656,10344.7896,0.59591
2024-07-17,178.2228,10322.2824,0.59462
2024-07-18,170.8678,10299.0797,0.59328
2024-07-19,161.8969,10274.579,0.59187
2024-07-20,156.7885,10251.1665,0.59052
2024-07-21,239.6121,10290.3696,0.59278
2024-07-22,223.5753,10304.6766,0.5936
2024-07-23,204.9414,10296.9929,0.59316
2024-07-24,171.9548,10282.587,0.59233
2024-07-25,180.8059,10262.5496,0.59118
2024-07-26,162.8633,10227.9675,0.58918
2024-07-27,194.5354,10252.4753,0.5906
2024-07-28,286.2973,10346.2813,0.596
2024-07-29,178.0136,10334.1505,0.5953
2024-07-30,209.1985,10323.4963,0.59469
2024-07-31,233.384,10298.7734,0.59326
2024-08-01,180.122,10243.9449,0.5901
2024-08-02,163.2418,10194.9494,0.58728
2024-08-03,146.6647,10154.2629,0.58494
2024-08-04,140.5768,10154.0551,0.58493
2024-08-05,180.8174,10152.2727,0.58487
2024-08-06,199.8445,10165.2472,0.58562
2024-08-07,188.2272,10165.4426,0.58563
2024-08-08,139.8411,10102.1705,0.58198
2024-08-09,173.198,10083.815,0.58092
2024-08-10,177.5235,10080.7154,0.58075
2024-08-11,192.0734,10105.9572,0.5822
2024-08-12,165.8652,10098.5389,0.58177
2024-08-13,218.0229,10120.3867,0.58303
2024-08-14,163.5131,10085.6357,0.58103
2024-08-15,127.2604,10018.7267,0.57718
2024-08-16,150.4067,9995.637,0.57585
2024-08-17,137.5049,9970.0899,0.57437
2024-08-18,108.2923,9943.3579,0.57283
2024-08-19,113.2786,9915.9847,0.57126
2024-08-20,107.0457,9859.5987,0.56801
2024-08-21,101.8732,9805.1776,0.56487
2024-08-22,114.831,9776.5738,0.56322
2024-08-23,150.7389,9794.2425,0.56424
2024-08-24,146.1036,9806.1512,0.56493
2024-08-25,153.8259,9840.0365,0.56688
2024-08-26,122.5982,9801.7078,0.56467
2024-08-27,113.4753,9737.5107,0.56097
2024-08-28,108.8067,9672.7754,0.55725
2024-08-29,132.316,9614.0106,0.55386
2024-08-30,105.5525,9537.9661,0.54948
2024-08-31,94.7496,9463.1214,0.54517
2024-09-01,150.3335,9465.8029,0.54532
2024-09-02,142.7814,9445.2425,0.54414
2024-09-03,129.6537,9410.8543,0.54216
2024-09-04,128.1901,9376.6605,0.54019
2024-09-05,224.2315,9422.0126,0.5428
2024-09-06,111.2906,9359.3729,0.53919
2024-09-07,135.6441,9339.3429,0.53804
2024-09-08,101.8161,9292.5886,0.53534
2024-09-09,94.5996,9211.758,0.53069
2024-09-10,108.768,9148.8939,0.52706
2024-09-11,90.7358,9062.4259,0.52207
2024-09-12,94.5718,9000.9926,0.51853
2024-09-13,128.4324,8973.1997,0.51693
2024-09-14,98.2364,8922.1182,0.51399
2024-09-15,94.7352,8888.815,0.51207
2024-09-16,94.2014,8841.2626,0.50933
2024-09-17,148.5838,8845.2956,0.50956
2024-09-18,93.7963,8788.6573,0.5063
2024-09-19,88.3778,8711.466,0.50185
2024-09-20,91.0321,8648.4899,0.49822
2024-09-21,108.2824,8632.9042,0.49733
2024-09-22,127.2199,8673.2953,0.49965
2024-09-23,168.7034,8710.6004,0.5018
2024-09-24,99.8371,8663.488,0.49909
2024-09-25,109.3274,8631.8026,0.49726
2024-09-26,126.1445,8621.0954,0.49665
2024-09-27,120.36,8592.4928,0.495
2024-09-28,125.8729,8581.5865,0.49437
2024-09-29,196.3982,8665.8474,0.49922
2024-09-30,169.4099,8712.4517,0.50191
2024-10-01,151.6884,8740.5339,0.50353
2024-10-02,149.8391,8767.5978,0.50509
2024-10-03,144.9258,8784.6457,0.50607
2024-10-04,128.2172,8790.0077,0.50638
2024-10-05,150.6457,8822.0788,0.50822
2024-10-06,140.4152,8847.5121,0.50969
2024-10-07,155.0657,8885.1838,0.51186
2024-10-08,192.9965,8944.3732,0.51527
2024-10-09,196.0613,9023.3675,0.51982
2024-10-10,251.5395,9139.0645,0.52648
2024-10-11,171.5983,9163.386,0.52789
2024-10-12,142.2173,9160.8383,0.52774
2024-10-13,172.9362,9219.6387,0.53113
2024-10-14,119.897,9229.259,0.53168
2024-10-15,122.6468,9225.1605,0.53144
2024-10-16,122.4312,9227.5307,0.53158
2024-10-17,125.3456,9236.921,0.53212
2024-10-18,108.7082,9227.3748,0.53157
2024-10-19,136.574,9265.9539,0.53379
2024-10-20,149.082,9311.3988,0.53641
2024-10-21,164.8089,9324.8267,0.53719
2024-10-22,182.9633,9376.6357,0.54017
2024-10-23,186.8152,9423.2979,0.54286
2024-10-24,199.0175,9485.4177,0.54644
2024-10-25,158.0382,9510.7269,0.5479
2024-10-26,132.7202,9522.4008,0.54857
2024-10-27,180.7895,9563.4985,0.55094
2024-10-28,147.3291,9582.1085,0.55201
2024-10-29,120.9809,9581.0428,0.55195
2024-10-30,125.7254,9588.0464,0.55235
2024-10-31,161.2336,9598.1705,0.55293
2024-11-01,155.4253,9606.6515,0.55342
2024-11-02,161.4456,9628.529,0.56087
2024-11-03,144.0031,9662.201,0.56283
2024-11-04,184.7119,9745.2598,0.56767
2024-11-05,181.5468,9786.9531,0.5701
2024-11-06,170.4497,9824.77,0.5723
2024-11-07,190.8565,9888.1765,0.57599
2024-11-08,226.6629,9985.4468,0.58166
2024-11-09,267.8074,10118.3973,0.5894
2024-11-10,365.2265,10368.0725,0.60395
2024-11-11,342.5639,10541.788,0.61406
2024-11-12,293.1473,10645.8467,0.62013
2024-11-13,284.772,10766.6919,0.62712
2024-11-14,331.7015,10906.9688,0.63529
2024-11-15,285.349,11002.9591,0.64088
2024-11-16,279.854,11052.1005,0.64375
2024-11-17,251.3615,11101.7686,0.64664
2024-11-18,236.5986,11125.9821,0.64805
2024-11-19,268.1209,11178.2916,0.6511
2024-11-20,254.0038,11194.7841,0.65206
2024-11-21,317.7031,11295.5755,0.65793
2024-11-22,344.7229,11375.9901,0.66261
2024-11-23,320.9671,11445.0664,0.66664
2024-11-24,299.2352,11484.8522,0.66895
2024-11-25,225.7446,11465.2938,0.66781
2024-11-26,220.411,11462.8125,0.66767
2024-11-27,232.8761,11494.7454,0.66953
2024-11-28,207.6493,11527.7492,0.67145
2024-11-29,190.9641,11527.7797,0.67145
2024-11-30,161.3473,11506.8874,0.67024
2024-12-01,148.7116,11490.9905,0.66931
2024-12-02,152.3429,11480.3312,0.66869
2024-12-03,149.6986,11457.2881,0.66735
2024-12-04,137.071,11425.5105,0.6655
2024-12-05,137.7461,11407.1929,0.66443
2024-12-06,141.2572,11383.1809,0.66303
2024-12-07,139.8147,11364.196,0.66192
2024-12-08,131.7616,11355.0765,0.66139
2024-12-09,117.7703,11331.7936,0.66004
2024-12-10,116.4649,11297.5102,0.65804
2024-12-11,111.7579,11271.4871,0.65652
2024-12-12,109.0603,11250.9509,0.65533
2024-12-13,119.756,11241.8574,0.6548
2024-12-14,117.3887,11238.0177,0.65458
2024-12-15,152.4361,11281.6767,0.65712
2024-12-16,154.5844,11302.6177,0.65834
2024-12-17,125.0093,11307.0512,0.6586
2024-12-18,119.2282,11289.6559,0.65758
2024-12-19,124.7531,11274.3352,0.65669
2024-12-20,111.862,11264.0041,0.65609
2024-12-21,139.7821,11307.8527,0.65864
2024-12-22,154.4648,11374.8182,0.66254
2024-12-23,197.255,11453.9874,0.66715
2024-12-24,154.7881,11478.5889,0.66859
2024-12-25,128.5369,11490.2393,0.66927
2024-12-26,171.6588,11507.7979,0.67029
2024-12-27,184.2488,11538.0257,0.67205
2024-12-28,181.3525,11556.3493,0.67312
2024-12-29,199.1099,11603.8672,0.67588
2024-12-30,208.9205,11645.7887,0.67833
2024-12-31,209.5504,11678.4207,0.68023
